CaseStudy_ID,Question_ID,Answer,Sample_ID,Model_name,Model_return,Info_check,Repeat_number,Authors,Google.Folder,Data,Task.Category
Covid_CCI_7,1,D,Covid_CCI_7B,claude-opus-5,D,Yes,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,1,D,Covid_CCI_7C,o1-2024-12-17,D,Yes,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,1,D,Covid_CCI_7C,gemini-3.6-flash,D,Yes,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,1,D,Covid_CCI_7C,gpt-5.6-sol,D,Yes,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,1,D,Covid_CCI_7C,claude-opus-5,D,Yes,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,1,D,Covid_CCI_7D,o1-2024-12-17,D,Yes,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,1,D,Covid_CCI_7D,gemini-3.6-flash,D,Yes,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,1,D,Covid_CCI_7D,gpt-5.6-sol,D,Yes,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,1,D,Covid_CCI_7D,claude-opus-5,D,Yes,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,2,A,Covid_CCI_7A,o1-2024-12-17,C,Yes,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,2,A,Covid_CCI_7A,gemini-3.6-flash,C,Yes,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,2,A,Covid_CCI_7A,gpt-5.6-sol,C,Yes,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,2,A,Covid_CCI_7A,claude-opus-5,C,Yes,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,2,A,Covid_CCI_7B,o1-2024-12-17,C,Yes,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,2,A,Covid_CCI_7B,gemini-3.6-flash,C,Yes,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,2,A,Covid_CCI_7B,gpt-5.6-sol,C,Yes,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,2,A,Covid_CCI_7B,claude-opus-5,A,Yes,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,2,A,Covid_CCI_7C,o1-2024-12-17,A,No,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,2,A,Covid_CCI_7C,gemini-3.6-flash,C,Yes,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,2,A,Covid_CCI_7C,gpt-5.6-sol,C,Yes,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,2,A,Covid_CCI_7C,claude-opus-5,C,Yes,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,2,A,Covid_CCI_7D,o1-2024-12-17,C,Yes,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,2,A,Covid_CCI_7D,gemini-3.6-flash,C,Yes,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,2,A,Covid_CCI_7D,gpt-5.6-sol,A,Yes,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,2,A,Covid_CCI_7D,claude-opus-5,A,Yes,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,3,D,Covid_CCI_7A,o1-2024-12-17,C,Yes,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,3,D,Covid_CCI_7A,gemini-3.6-flash,D,Yes,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,3,D,Covid_CCI_7A,gpt-5.6-sol,D,Yes,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,3,D,Covid_CCI_7A,claude-opus-5,D,Yes,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,3,D,Covid_CCI_7B,o1-2024-12-17,D,Yes,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,3,D,Covid_CCI_7B,gemini-3.6-flash,D,Yes,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,3,D,Covid_CCI_7B,gpt-5.6-sol,D,Yes,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,3,D,Covid_CCI_7B,claude-opus-5,D,Yes,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,3,D,Covid_CCI_7C,o1-2024-12-17,C,Yes,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,3,D,Covid_CCI_7C,gemini-3.6-flash,D,Yes,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,3,D,Covid_CCI_7C,gpt-5.6-sol,D,Yes,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,3,D,Covid_CCI_7C,claude-opus-5,D,Yes,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,3,D,Covid_CCI_7D,o1-2024-12-17,C,Yes,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,3,D,Covid_CCI_7D,gemini-3.6-flash,D,No,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,3,D,Covid_CCI_7D,gpt-5.6-sol,A,Yes,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_7,3,D,Covid_CCI_7D,claude-opus-5,A,Yes,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_8,1,B,Covid_CCI_8A,o1-2024-12-17,A,No,2,YC,CCI,COVID,Biological Inference
Covid_CCI_8,1,B,Covid_CCI_8A,gemini-3.6-flash,B,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_8,1,B,Covid_CCI_8A,gpt-5.6-sol,A,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_8,1,B,Covid_CCI_8A,claude-opus-5,B,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_8,1,B,Covid_CCI_8B,o1-2024-12-17,B,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_8,1,B,Covid_CCI_8B,gemini-3.6-flash,B,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_8,1,B,Covid_CCI_8B,gpt-5.6-sol,B,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_8,1,B,Covid_CCI_8B,claude-opus-5,B,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_8,1,B,Covid_CCI_8C,o1-2024-12-17,B,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_8,1,B,Covid_CCI_8C,gemini-3.6-flash,B,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_8,1,B,Covid_CCI_8C,gpt-5.6-sol,B,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_8,1,B,Covid_CCI_8C,claude-opus-5,B,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_8,1,B,Covid_CCI_8D,o1-2024-12-17,B,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_8,1,B,Covid_CCI_8D,gemini-3.6-flash,B,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_8,1,B,Covid_CCI_8D,gpt-5.6-sol,B,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_8,1,B,Covid_CCI_8D,claude-opus-5,B,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_8,2,C,Covid_CCI_8A,o1-2024-12-17,C,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_8,2,C,Covid_CCI_8A,gemini-3.6-flash,C,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_8,2,C,Covid_CCI_8A,gpt-5.6-sol,C,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_8,2,C,Covid_CCI_8A,claude-opus-5,C,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_8,2,C,Covid_CCI_8B,o1-2024-12-17,C,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_8,2,C,Covid_CCI_8B,gemini-3.6-flash,C,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_8,2,C,Covid_CCI_8B,gpt-5.6-sol,C,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_8,2,C,Covid_CCI_8B,claude-opus-5,C,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_8,2,C,Covid_CCI_8C,o1-2024-12-17,C,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_8,2,C,Covid_CCI_8C,gemini-3.6-flash,C,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_8,2,C,Covid_CCI_8C,gpt-5.6-sol,C,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_8,2,C,Covid_CCI_8C,claude-opus-5,C,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_8,2,C,Covid_CCI_8D,o1-2024-12-17,C,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_8,2,C,Covid_CCI_8D,gemini-3.6-flash,C,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_8,2,C,Covid_CCI_8D,gpt-5.6-sol,C,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_8,2,C,Covid_CCI_8D,claude-opus-5,C,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_8,3,A,Covid_CCI_8A,o1-2024-12-17,E,No,2,YC,CCI,COVID,Biological Inference
Covid_CCI_8,3,A,Covid_CCI_8A,gemini-3.6-flash,A,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_8,3,A,Covid_CCI_8A,gpt-5.6-sol,E,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_8,3,A,Covid_CCI_8A,claude-opus-5,A,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_8,3,A,Covid_CCI_8B,o1-2024-12-17,A,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_8,3,A,Covid_CCI_8B,gemini-3.6-flash,A,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_8,3,A,Covid_CCI_8B,gpt-5.6-sol,A,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_8,3,A,Covid_CCI_8B,claude-opus-5,A,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_8,3,A,Covid_CCI_8C,o1-2024-12-17,A,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_8,3,A,Covid_CCI_8C,gemini-3.6-flash,A,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_8,3,A,Covid_CCI_8C,gpt-5.6-sol,A,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_8,3,A,Covid_CCI_8C,claude-opus-5,A,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_8,3,A,Covid_CCI_8D,o1-2024-12-17,A,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_8,3,A,Covid_CCI_8D,gemini-3.6-flash,A,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_8,3,A,Covid_CCI_8D,gpt-5.6-sol,A,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_8,3,A,Covid_CCI_8D,claude-opus-5,A,Yes,2,YC,CCI,COVID,Biological Inference
Covid_pathway_3,1,C,Covid_pathway_3B,o1-2024-12-17,C,No,2,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_3,1,C,Covid_pathway_3B,gemini-3.6-flash,E,No,2,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_3,1,C,Covid_pathway_3B,gpt-5.6-sol,C,No,2,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_3,1,C,Covid_pathway_3B,claude-opus-5,E,No,2,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_3,1,C,Covid_pathway_3A,o1-2024-12-17,C,Yes,2,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_3,1,C,Covid_pathway_3A,gemini-3.6-flash,C,Yes,2,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_3,1,C,Covid_pathway_3A,gpt-5.6-sol,C,Yes,2,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_3,1,C,Covid_pathway_3A,claude-opus-5,C,Yes,2,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_3,2,D,Covid_pathway_3B,o1-2024-12-17,D,Yes,2,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_3,2,D,Covid_pathway_3B,gemini-3.6-flash,D,Yes,2,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_3,2,D,Covid_pathway_3B,gpt-5.6-sol,D,Yes,2,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_3,2,D,Covid_pathway_3B,claude-opus-5,D,Yes,2,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_3,2,D,Covid_pathway_3A,o1-2024-12-17,D,Yes,2,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_3,2,D,Covid_pathway_3A,gemini-3.6-flash,E,Yes,2,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_3,2,D,Covid_pathway_3A,gpt-5.6-sol,D,Yes,2,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_3,2,D,Covid_pathway_3A,claude-opus-5,D,Yes,2,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_3,3,A,Covid_pathway_3B,o1-2024-12-17,A,Yes,2,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_3,3,A,Covid_pathway_3B,gemini-3.6-flash,A,Yes,2,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_3,3,A,Covid_pathway_3B,gpt-5.6-sol,A,Yes,2,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_3,3,A,Covid_pathway_3B,claude-opus-5,A,Yes,2,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_3,3,A,Covid_pathway_3A,o1-2024-12-17,A,Yes,2,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_3,3,A,Covid_pathway_3A,gemini-3.6-flash,A,Yes,2,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_3,3,A,Covid_pathway_3A,gpt-5.6-sol,A,Yes,2,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_3,3,A,Covid_pathway_3A,claude-opus-5,A,Yes,2,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_4,1,D,Covid_pathway_4B,o1-2024-12-17,D,Yes,2,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_4,1,D,Covid_pathway_4B,gemini-3.6-flash,D,Yes,2,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_4,1,D,Covid_pathway_4B,gpt-5.6-sol,D,Yes,2,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_4,1,D,Covid_pathway_4B,claude-opus-5,D,Yes,2,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_4,1,D,Covid_pathway_4A,o1-2024-12-17,D,Yes,2,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_4,1,D,Covid_pathway_4A,gemini-3.6-flash,D,Yes,2,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_4,1,D,Covid_pathway_4A,gpt-5.6-sol,D,Yes,2,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_4,1,D,Covid_pathway_4A,claude-opus-5,D,Yes,2,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_4,2,B,Covid_pathway_4B,o1-2024-12-17,E,Yes,2,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_4,2,B,Covid_pathway_4B,gemini-3.6-flash,E,Yes,2,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_4,2,B,Covid_pathway_4B,gpt-5.6-sol,E,Yes,2,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_4,2,B,Covid_pathway_4B,claude-opus-5,E,Yes,2,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_4,2,B,Covid_pathway_4A,o1-2024-12-17,B,Yes,2,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_4,2,B,Covid_pathway_4A,gemini-3.6-flash,E,Yes,2,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_4,2,B,Covid_pathway_4A,gpt-5.6-sol,B,Yes,2,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_4,2,B,Covid_pathway_4A,claude-opus-5,E,Yes,2,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_4,3,C,Covid_pathway_4B,o1-2024-12-17,B,No,2,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_4,3,C,Covid_pathway_4B,gemini-3.6-flash,E,No,2,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_4,3,C,Covid_pathway_4B,gpt-5.6-sol,D,Yes,2,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_4,3,C,Covid_pathway_4B,claude-opus-5,E,No,2,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_4,3,C,Covid_pathway_4A,o1-2024-12-17,C,Yes,2,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_4,3,C,Covid_pathway_4A,gemini-3.6-flash,C,No,2,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_4,3,C,Covid_pathway_4A,gpt-5.6-sol,C,Yes,2,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_4,3,C,Covid_pathway_4A,claude-opus-5,E,No,2,DK,Pathway,COVID,Descriptive - information retrival
Covid_DE_5,1,B,Covid_DE_5A,o1-2024-12-17,B,No,2,DK,DE,COVID,Descriptive - information retrival
Covid_DE_5,1,B,Covid_DE_5A,gemini-3.6-flash,B,Yes,2,DK,DE,COVID,Descriptive - information retrival
Covid_DE_5,1,B,Covid_DE_5A,gpt-5.6-sol,B,Yes,2,DK,DE,COVID,Descriptive - information retrival
Covid_DE_5,1,B,Covid_DE_5A,claude-opus-5,B,Yes,2,DK,DE,COVID,Descriptive - information retrival
Covid_DE_5,2,A,Covid_DE_5A,o1-2024-12-17,A,Yes,2,DK,DE,COVID,Descriptive - information retrival
Covid_DE_5,2,A,Covid_DE_5A,gemini-3.6-flash,A,Yes,2,DK,DE,COVID,Descriptive - information retrival
Covid_DE_5,2,A,Covid_DE_5A,gpt-5.6-sol,A,Yes,2,DK,DE,COVID,Descriptive - information retrival
Covid_DE_5,2,A,Covid_DE_5A,claude-opus-5,A,Yes,2,DK,DE,COVID,Descriptive - information retrival
Covid_DE_5,3,C,Covid_DE_5A,o1-2024-12-17,C,Yes,2,DK,DE,COVID,Descriptive - information retrival
Covid_DE_5,3,C,Covid_DE_5A,gemini-3.6-flash,C,Yes,2,DK,DE,COVID,Descriptive - information retrival
Covid_DE_5,3,C,Covid_DE_5A,gpt-5.6-sol,C,Yes,2,DK,DE,COVID,Descriptive - information retrival
Covid_DE_5,3,C,Covid_DE_5A,claude-opus-5,C,Yes,2,DK,DE,COVID,Descriptive - information retrival
Covid_CCI_9,1,B,Covid_CCI_9A,o1-2024-12-17,B,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_9,1,B,Covid_CCI_9A,gemini-3.6-flash,B,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_9,1,B,Covid_CCI_9A,gpt-5.6-sol,B,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_9,1,B,Covid_CCI_9A,claude-opus-5,B,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_9,1,B,Covid_CCI_9B,o1-2024-12-17,B,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_9,1,B,Covid_CCI_9B,gemini-3.6-flash,B,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_9,1,B,Covid_CCI_9B,gpt-5.6-sol,B,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_9,1,B,Covid_CCI_9B,claude-opus-5,B,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_9,1,B,Covid_CCI_9C,o1-2024-12-17,B,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_9,1,B,Covid_CCI_9C,gemini-3.6-flash,B,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_9,1,B,Covid_CCI_9C,gpt-5.6-sol,B,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_9,1,B,Covid_CCI_9C,claude-opus-5,B,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_9,1,B,Covid_CCI_9D,o1-2024-12-17,B,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_9,1,B,Covid_CCI_9D,gemini-3.6-flash,B,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_9,1,B,Covid_CCI_9D,gpt-5.6-sol,B,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_9,1,B,Covid_CCI_9D,claude-opus-5,B,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_9,2,D,Covid_CCI_9A,o1-2024-12-17,B,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_9,2,D,Covid_CCI_9A,gemini-3.6-flash,D,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_9,2,D,Covid_CCI_9A,gpt-5.6-sol,A,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_9,2,D,Covid_CCI_9A,claude-opus-5,D,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_9,2,D,Covid_CCI_9B,o1-2024-12-17,C,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_9,2,D,Covid_CCI_9B,gemini-3.6-flash,D,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_9,2,D,Covid_CCI_9B,gpt-5.6-sol,D,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_9,2,D,Covid_CCI_9B,claude-opus-5,D,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_9,2,D,Covid_CCI_9C,o1-2024-12-17,B,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_9,2,D,Covid_CCI_9C,gemini-3.6-flash,D,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_9,2,D,Covid_CCI_9C,gpt-5.6-sol,B,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_9,2,D,Covid_CCI_9C,claude-opus-5,D,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_9,2,D,Covid_CCI_9D,o1-2024-12-17,C,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_9,2,D,Covid_CCI_9D,gemini-3.6-flash,D,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_9,2,D,Covid_CCI_9D,gpt-5.6-sol,D,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_9,2,D,Covid_CCI_9D,claude-opus-5,D,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_9,3,C,Covid_CCI_9A,o1-2024-12-17,C,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_9,3,C,Covid_CCI_9A,gemini-3.6-flash,C,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_9,3,C,Covid_CCI_9A,gpt-5.6-sol,C,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_9,3,C,Covid_CCI_9A,claude-opus-5,C,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_9,3,C,Covid_CCI_9B,o1-2024-12-17,C,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_9,3,C,Covid_CCI_9B,gemini-3.6-flash,C,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_9,3,C,Covid_CCI_9B,gpt-5.6-sol,C,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_9,3,C,Covid_CCI_9B,claude-opus-5,C,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_9,3,C,Covid_CCI_9C,o1-2024-12-17,C,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_9,3,C,Covid_CCI_9C,gemini-3.6-flash,C,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_9,3,C,Covid_CCI_9C,gpt-5.6-sol,C,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_9,3,C,Covid_CCI_9C,claude-opus-5,C,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_9,3,C,Covid_CCI_9D,o1-2024-12-17,C,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_9,3,C,Covid_CCI_9D,gemini-3.6-flash,C,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_9,3,C,Covid_CCI_9D,gpt-5.6-sol,C,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_9,3,C,Covid_CCI_9D,claude-opus-5,C,Yes,2,YC,CCI,COVID,Biological Inference
Covid_CCI_10,1,A,Covid_CCI_10A,o1-2024-12-17,A,Yes,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_10,1,A,Covid_CCI_10A,gemini-3.6-flash,A,Yes,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_10,1,A,Covid_CCI_10A,gpt-5.6-sol,A,Yes,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_10,1,A,Covid_CCI_10A,claude-opus-5,A,Yes,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_10,1,A,Covid_CCI_10B,o1-2024-12-17,A,Yes,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_10,1,A,Covid_CCI_10B,gemini-3.6-flash,A,Yes,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_10,1,A,Covid_CCI_10B,gpt-5.6-sol,A,Yes,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_10,1,A,Covid_CCI_10B,claude-opus-5,A,Yes,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_10,1,A,Covid_CCI_10C,o1-2024-12-17,A,Yes,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_10,1,A,Covid_CCI_10C,gemini-3.6-flash,A,Yes,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_10,1,A,Covid_CCI_10C,gpt-5.6-sol,A,Yes,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_10,1,A,Covid_CCI_10C,claude-opus-5,A,Yes,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_10,1,A,Covid_CCI_10D,o1-2024-12-17,A,Yes,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_10,1,A,Covid_CCI_10D,gemini-3.6-flash,A,Yes,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_10,1,A,Covid_CCI_10D,gpt-5.6-sol,A,Yes,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_10,1,A,Covid_CCI_10D,claude-opus-5,A,Yes,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_10,2,A,Covid_CCI_10A,o1-2024-12-17,D,Yes,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_10,2,A,Covid_CCI_10A,gemini-3.6-flash,A,Yes,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_10,2,A,Covid_CCI_10A,gpt-5.6-sol,D,Yes,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_10,2,A,Covid_CCI_10A,claude-opus-5,A,Yes,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_10,2,A,Covid_CCI_10B,o1-2024-12-17,A,Yes,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_10,2,A,Covid_CCI_10B,gemini-3.6-flash,A,Yes,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_10,2,A,Covid_CCI_10B,gpt-5.6-sol,A,Yes,2,YC,CCI,COVID,Descriptive - information retrival
