CaseStudy_ID,Question_ID,Answer,Sample_ID,Model_name,Model_return,Info_check,Report_name,Authors,Google.Folder,Data,Task.Category
Covid_CCI_6,1,C,Covid_CCI_6D,gemini-3.6-flash,C,Yes,Covid_CCI_6D.claude-opus-5.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_6,2,D,Covid_CCI_6A,gemini-3.6-flash,D,No,Covid_CCI_6A.o1-2024-12-17.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_6,2,D,Covid_CCI_6A,gemini-3.6-flash,D,No,Covid_CCI_6A.gpt-5.6-sol.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_6,2,D,Covid_CCI_6A,gemini-3.6-flash,D,Yes,Covid_CCI_6A.gemini-3.6-flash.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_6,2,D,Covid_CCI_6A,gemini-3.6-flash,E,No,Covid_CCI_6A.claude-opus-5.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_6,2,D,Covid_CCI_6B,gemini-3.6-flash,D,Yes,Covid_CCI_6B.o1-2024-12-17.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_6,2,D,Covid_CCI_6B,gemini-3.6-flash,D,Yes,Covid_CCI_6B.gpt-5.6-sol.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_6,2,D,Covid_CCI_6B,gemini-3.6-flash,D,Yes,Covid_CCI_6B.gemini-3.6-flash.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_6,2,D,Covid_CCI_6B,gemini-3.6-flash,D,Yes,Covid_CCI_6B.claude-opus-5.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_6,2,D,Covid_CCI_6C,gemini-3.6-flash,E,No,Covid_CCI_6C.o1-2024-12-17.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_6,2,D,Covid_CCI_6C,gemini-3.6-flash,D,No,Covid_CCI_6C.gpt-5.6-sol.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_6,2,D,Covid_CCI_6C,gemini-3.6-flash,A,Yes,Covid_CCI_6C.gemini-3.6-flash.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_6,2,D,Covid_CCI_6C,gemini-3.6-flash,D,No,Covid_CCI_6C.claude-opus-5.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_6,2,D,Covid_CCI_6D,gemini-3.6-flash,D,Yes,Covid_CCI_6D.o1-2024-12-17.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_6,2,D,Covid_CCI_6D,gemini-3.6-flash,D,No,Covid_CCI_6D.gpt-5.6-sol.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_6,2,D,Covid_CCI_6D,gemini-3.6-flash,D,Yes,Covid_CCI_6D.gemini-3.6-flash.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_6,2,D,Covid_CCI_6D,gemini-3.6-flash,D,Yes,Covid_CCI_6D.claude-opus-5.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_6,3,D,Covid_CCI_6A,gemini-3.6-flash,D,No,Covid_CCI_6A.o1-2024-12-17.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_6,3,D,Covid_CCI_6A,gemini-3.6-flash,E,No,Covid_CCI_6A.gpt-5.6-sol.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_6,3,D,Covid_CCI_6A,gemini-3.6-flash,A,No,Covid_CCI_6A.gemini-3.6-flash.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_6,3,D,Covid_CCI_6A,gemini-3.6-flash,E,No,Covid_CCI_6A.claude-opus-5.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_6,3,D,Covid_CCI_6B,gemini-3.6-flash,A,No,Covid_CCI_6B.o1-2024-12-17.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_6,3,D,Covid_CCI_6B,gemini-3.6-flash,D,Yes,Covid_CCI_6B.gpt-5.6-sol.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_6,3,D,Covid_CCI_6B,gemini-3.6-flash,D,Yes,Covid_CCI_6B.gemini-3.6-flash.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_6,3,D,Covid_CCI_6B,gemini-3.6-flash,D,D,Covid_CCI_6B.claude-opus-5.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_6,3,D,Covid_CCI_6C,gemini-3.6-flash,E,No,Covid_CCI_6C.o1-2024-12-17.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_6,3,D,Covid_CCI_6C,gemini-3.6-flash,E,No,Covid_CCI_6C.gpt-5.6-sol.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_6,3,D,Covid_CCI_6C,gemini-3.6-flash,A,No,Covid_CCI_6C.gemini-3.6-flash.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_6,3,D,Covid_CCI_6C,gemini-3.6-flash,E,No,Covid_CCI_6C.claude-opus-5.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_6,3,D,Covid_CCI_6D,gemini-3.6-flash,D,No,Covid_CCI_6D.o1-2024-12-17.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_6,3,D,Covid_CCI_6D,gemini-3.6-flash,D,Yes,Covid_CCI_6D.gpt-5.6-sol.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_6,3,D,Covid_CCI_6D,gemini-3.6-flash,A,Yes,Covid_CCI_6D.gemini-3.6-flash.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_6,3,D,Covid_CCI_6D,gemini-3.6-flash,D,Yes,Covid_CCI_6D.claude-opus-5.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_DE_1,1,A,Covid_DE_1,gemini-3.6-flash,A,Yes,Covid_DE_1.o1-2024-12-17.txt,DK,DE,,Descriptive - information retrival
Covid_DE_1,1,A,Covid_DE_1,gemini-3.6-flash,A,Yes,Covid_DE_1.gpt-5.6-sol.txt,DK,DE,,Descriptive - information retrival
Covid_DE_1,1,A,Covid_DE_1,gemini-3.6-flash,A,Yes,Covid_DE_1.gemini-3.6-flash.txt,DK,DE,,Descriptive - information retrival
Covid_DE_1,1,A,Covid_DE_1,gemini-3.6-flash,A,A,Covid_DE_1.claude-opus-5.txt,DK,DE,,Descriptive - information retrival
Covid_DE_1,2,B,Covid_DE_1,gemini-3.6-flash,B,B,Covid_DE_1.o1-2024-12-17.txt,DK,DE,,Descriptive - information retrival
Covid_DE_1,2,B,Covid_DE_1,gemini-3.6-flash,B,Yes,Covid_DE_1.gpt-5.6-sol.txt,DK,DE,,Descriptive - information retrival
Covid_DE_1,2,B,Covid_DE_1,gemini-3.6-flash,B,Yes,Covid_DE_1.gemini-3.6-flash.txt,DK,DE,,Descriptive - information retrival
Covid_DE_1,2,B,Covid_DE_1,gemini-3.6-flash,B,B,Covid_DE_1.claude-opus-5.txt,DK,DE,,Descriptive - information retrival
Covid_DE_1,3,C,Covid_DE_1,gemini-3.6-flash,A,Yes,Covid_DE_1.o1-2024-12-17.txt,DK,DE,,Descriptive - information retrival
Covid_DE_1,3,C,Covid_DE_1,gemini-3.6-flash,A,Yes,Covid_DE_1.gpt-5.6-sol.txt,DK,DE,,Descriptive - information retrival
Covid_DE_1,3,C,Covid_DE_1,gemini-3.6-flash,A,Yes,Covid_DE_1.gemini-3.6-flash.txt,DK,DE,,Descriptive - information retrival
Covid_DE_1,3,C,Covid_DE_1,gemini-3.6-flash,E,Yes,Covid_DE_1.claude-opus-5.txt,DK,DE,,Descriptive - information retrival
Breast_Cancer_spatiallocations_1,1,A,Breast_Cancer_spatiallocations_1A,gemini-3.6-flash,A,A,Breast_Cancer_spatiallocations_1A.o1-2024-12-17.txt,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_spatiallocations_1,1,A,Breast_Cancer_spatiallocations_1A,gemini-3.6-flash,A,A,Breast_Cancer_spatiallocations_1A.gpt-5.6-sol.txt,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_spatiallocations_1,1,A,Breast_Cancer_spatiallocations_1A,gemini-3.6-flash,A,No,Breast_Cancer_spatiallocations_1A.gemini-3.6-flash.txt,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_spatiallocations_1,1,A,Breast_Cancer_spatiallocations_1A,gemini-3.6-flash,A,A,Breast_Cancer_spatiallocations_1A.claude-opus-5.txt,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_spatiallocations_1,1,A,Breast_Cancer_spatiallocations_1B,gemini-3.6-flash,E,Yes,Breast_Cancer_spatiallocations_1B.o1-2024-12-17.txt,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_spatiallocations_1,1,A,Breast_Cancer_spatiallocations_1B,gemini-3.6-flash,E,Yes,Breast_Cancer_spatiallocations_1B.gpt-5.6-sol.txt,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_spatiallocations_1,1,A,Breast_Cancer_spatiallocations_1B,gemini-3.6-flash,A,Yes,Breast_Cancer_spatiallocations_1B.gemini-3.6-flash.txt,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_spatiallocations_1,1,A,Breast_Cancer_spatiallocations_1B,gemini-3.6-flash,E,E,Breast_Cancer_spatiallocations_1B.claude-opus-5.txt,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_spatiallocations_1,2,A,Breast_Cancer_spatiallocations_1A,gemini-3.6-flash,A,A,Breast_Cancer_spatiallocations_1A.o1-2024-12-17.txt,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_spatiallocations_1,2,A,Breast_Cancer_spatiallocations_1A,gemini-3.6-flash,A,A,Breast_Cancer_spatiallocations_1A.gpt-5.6-sol.txt,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_spatiallocations_1,2,A,Breast_Cancer_spatiallocations_1A,gemini-3.6-flash,A,A,Breast_Cancer_spatiallocations_1A.gemini-3.6-flash.txt,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_spatiallocations_1,2,A,Breast_Cancer_spatiallocations_1A,gemini-3.6-flash,A,A,Breast_Cancer_spatiallocations_1A.claude-opus-5.txt,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_spatiallocations_1,2,A,Breast_Cancer_spatiallocations_1B,gemini-3.6-flash,A,A,Breast_Cancer_spatiallocations_1B.o1-2024-12-17.txt,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_spatiallocations_1,2,A,Breast_Cancer_spatiallocations_1B,gemini-3.6-flash,A,Yes,Breast_Cancer_spatiallocations_1B.gpt-5.6-sol.txt,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_spatiallocations_1,2,A,Breast_Cancer_spatiallocations_1B,gemini-3.6-flash,A,A,Breast_Cancer_spatiallocations_1B.gemini-3.6-flash.txt,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_spatiallocations_1,2,A,Breast_Cancer_spatiallocations_1B,gemini-3.6-flash,A,A,Breast_Cancer_spatiallocations_1B.claude-opus-5.txt,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_spatiallocations_1,3,D,Breast_Cancer_spatiallocations_1A,gemini-3.6-flash,B,Yes,Breast_Cancer_spatiallocations_1A.o1-2024-12-17.txt,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_spatiallocations_1,3,D,Breast_Cancer_spatiallocations_1A,gemini-3.6-flash,B,Yes,Breast_Cancer_spatiallocations_1A.gpt-5.6-sol.txt,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_spatiallocations_1,3,D,Breast_Cancer_spatiallocations_1A,gemini-3.6-flash,D,Yes,Breast_Cancer_spatiallocations_1A.gemini-3.6-flash.txt,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_spatiallocations_1,3,D,Breast_Cancer_spatiallocations_1A,gemini-3.6-flash,B,Yes,Breast_Cancer_spatiallocations_1A.claude-opus-5.txt,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_spatiallocations_1,3,D,Breast_Cancer_spatiallocations_1B,gemini-3.6-flash,E,E,Breast_Cancer_spatiallocations_1B.o1-2024-12-17.txt,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_spatiallocations_1,3,D,Breast_Cancer_spatiallocations_1B,gemini-3.6-flash,E,E,Breast_Cancer_spatiallocations_1B.gpt-5.6-sol.txt,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_spatiallocations_1,3,D,Breast_Cancer_spatiallocations_1B,gemini-3.6-flash,B,Yes,Breast_Cancer_spatiallocations_1B.gemini-3.6-flash.txt,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_spatiallocations_1,3,D,Breast_Cancer_spatiallocations_1B,gemini-3.6-flash,E,Yes,Breast_Cancer_spatiallocations_1B.claude-opus-5.txt,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_umap_2,1,A,Breast_Cancer_umap_2A,gemini-3.6-flash,A,Yes,Breast_Cancer_umap_2A.o1-2024-12-17.txt,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_umap_2,1,A,Breast_Cancer_umap_2A,gemini-3.6-flash,E,Yes,Breast_Cancer_umap_2A.gpt-5.6-sol.txt,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_umap_2,1,A,Breast_Cancer_umap_2A,gemini-3.6-flash,A,Yes,Breast_Cancer_umap_2A.gemini-3.6-flash.txt,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_umap_2,1,A,Breast_Cancer_umap_2A,gemini-3.6-flash,A,A,Breast_Cancer_umap_2A.claude-opus-5.txt,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_umap_2,1,A,Breast_Cancer_umap_2B,gemini-3.6-flash,E,Yes,Breast_Cancer_umap_2B.o1-2024-12-17.txt,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_umap_2,1,A,Breast_Cancer_umap_2B,gemini-3.6-flash,E,No,Breast_Cancer_umap_2B.gpt-5.6-sol.txt,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_umap_2,1,A,Breast_Cancer_umap_2B,gemini-3.6-flash,A,Yes,Breast_Cancer_umap_2B.gemini-3.6-flash.txt,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_umap_2,1,A,Breast_Cancer_umap_2B,gemini-3.6-flash,E,No,Breast_Cancer_umap_2B.claude-opus-5.txt,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_umap_2,2,D,Breast_Cancer_umap_2A,gemini-3.6-flash,A,Yes,Breast_Cancer_umap_2A.o1-2024-12-17.txt,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_umap_2,2,D,Breast_Cancer_umap_2A,gemini-3.6-flash,A,Yes,Breast_Cancer_umap_2A.gpt-5.6-sol.txt,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_umap_2,2,D,Breast_Cancer_umap_2A,gemini-3.6-flash,D,Yes,Breast_Cancer_umap_2A.gemini-3.6-flash.txt,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_umap_2,2,D,Breast_Cancer_umap_2A,gemini-3.6-flash,A,Yes,Breast_Cancer_umap_2A.claude-opus-5.txt,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_umap_2,2,D,Breast_Cancer_umap_2B,gemini-3.6-flash,E,No,Breast_Cancer_umap_2B.o1-2024-12-17.txt,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_umap_2,2,D,Breast_Cancer_umap_2B,gemini-3.6-flash,E,No,Breast_Cancer_umap_2B.gpt-5.6-sol.txt,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_umap_2,2,D,Breast_Cancer_umap_2B,gemini-3.6-flash,D,Yes,Breast_Cancer_umap_2B.gemini-3.6-flash.txt,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_umap_2,2,D,Breast_Cancer_umap_2B,gemini-3.6-flash,D,No,Breast_Cancer_umap_2B.claude-opus-5.txt,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_umap_2,3,C,Breast_Cancer_umap_2A,gemini-3.6-flash,D,No,Breast_Cancer_umap_2A.o1-2024-12-17.txt,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_umap_2,3,C,Breast_Cancer_umap_2A,gemini-3.6-flash,E,No,Breast_Cancer_umap_2A.gpt-5.6-sol.txt,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_umap_2,3,C,Breast_Cancer_umap_2A,gemini-3.6-flash,A,No,Breast_Cancer_umap_2A.gemini-3.6-flash.txt,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_umap_2,3,C,Breast_Cancer_umap_2A,gemini-3.6-flash,E,Yes,Breast_Cancer_umap_2A.claude-opus-5.txt,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_umap_2,3,C,Breast_Cancer_umap_2B,gemini-3.6-flash,E,No,Breast_Cancer_umap_2B.o1-2024-12-17.txt,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_umap_2,3,C,Breast_Cancer_umap_2B,gemini-3.6-flash,E,No,Breast_Cancer_umap_2B.gpt-5.6-sol.txt,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_umap_2,3,C,Breast_Cancer_umap_2B,gemini-3.6-flash,E,No,Breast_Cancer_umap_2B.gemini-3.6-flash.txt,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_umap_2,3,C,Breast_Cancer_umap_2B,gemini-3.6-flash,E,No,Breast_Cancer_umap_2B.claude-opus-5.txt,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_spatialCCI_3,1,D,Breast_Cancer_spatialCCI_3A,gemini-3.6-flash,E,Yes,Breast_Cancer_spatialCCI_3A.o1-2024-12-17.txt,RJ,Spatial,Breast Cancer,Biological Inference
Breast_Cancer_spatialCCI_3,1,D,Breast_Cancer_spatialCCI_3A,gemini-3.6-flash,D,Yes,Breast_Cancer_spatialCCI_3A.gpt-5.6-sol.txt,RJ,Spatial,Breast Cancer,Biological Inference
Breast_Cancer_spatialCCI_3,1,D,Breast_Cancer_spatialCCI_3A,gemini-3.6-flash,E,Yes,Breast_Cancer_spatialCCI_3A.gemini-3.6-flash.txt,RJ,Spatial,Breast Cancer,Biological Inference
Breast_Cancer_spatialCCI_3,1,D,Breast_Cancer_spatialCCI_3A,gemini-3.6-flash,D,Yes,Breast_Cancer_spatialCCI_3A.claude-opus-5.txt,RJ,Spatial,Breast Cancer,Biological Inference
Breast_Cancer_spatialCCI_3,1,D,Breast_Cancer_spatialCCI_3B,gemini-3.6-flash,E,No,Breast_Cancer_spatialCCI_3B.o1-2024-12-17.txt,RJ,Spatial,Breast Cancer,Biological Inference
Breast_Cancer_spatialCCI_3,1,D,Breast_Cancer_spatialCCI_3B,gemini-3.6-flash,E,No,Breast_Cancer_spatialCCI_3B.gpt-5.6-sol.txt,RJ,Spatial,Breast Cancer,Biological Inference
Breast_Cancer_spatialCCI_3,1,D,Breast_Cancer_spatialCCI_3B,gemini-3.6-flash,E,No,Breast_Cancer_spatialCCI_3B.gemini-3.6-flash.txt,RJ,Spatial,Breast Cancer,Biological Inference
Breast_Cancer_spatialCCI_3,1,D,Breast_Cancer_spatialCCI_3B,gemini-3.6-flash,E,Yes,Breast_Cancer_spatialCCI_3B.claude-opus-5.txt,RJ,Spatial,Breast Cancer,Biological Inference
Breast_Cancer_spatialCCI_3,2,C,Breast_Cancer_spatialCCI_3A,gemini-3.6-flash,C,Yes,Breast_Cancer_spatialCCI_3A.o1-2024-12-17.txt,RJ,Spatial,Breast Cancer,Biological Inference
Breast_Cancer_spatialCCI_3,2,C,Breast_Cancer_spatialCCI_3A,gemini-3.6-flash,C,Yes,Breast_Cancer_spatialCCI_3A.gpt-5.6-sol.txt,RJ,Spatial,Breast Cancer,Biological Inference
Breast_Cancer_spatialCCI_3,2,C,Breast_Cancer_spatialCCI_3A,gemini-3.6-flash,C,Yes,Breast_Cancer_spatialCCI_3A.gemini-3.6-flash.txt,RJ,Spatial,Breast Cancer,Biological Inference
Breast_Cancer_spatialCCI_3,2,C,Breast_Cancer_spatialCCI_3A,gemini-3.6-flash,C,C,Breast_Cancer_spatialCCI_3A.claude-opus-5.txt,RJ,Spatial,Breast Cancer,Biological Inference
Breast_Cancer_spatialCCI_3,2,C,Breast_Cancer_spatialCCI_3B,gemini-3.6-flash,C,Yes,Breast_Cancer_spatialCCI_3B.o1-2024-12-17.txt,RJ,Spatial,Breast Cancer,Biological Inference
Breast_Cancer_spatialCCI_3,2,C,Breast_Cancer_spatialCCI_3B,gemini-3.6-flash,C,Yes,Breast_Cancer_spatialCCI_3B.gpt-5.6-sol.txt,RJ,Spatial,Breast Cancer,Biological Inference
Breast_Cancer_spatialCCI_3,2,C,Breast_Cancer_spatialCCI_3B,gemini-3.6-flash,C,Yes,Breast_Cancer_spatialCCI_3B.gemini-3.6-flash.txt,RJ,Spatial,Breast Cancer,Biological Inference
Breast_Cancer_spatialCCI_3,2,C,Breast_Cancer_spatialCCI_3B,gemini-3.6-flash,C,Yes,Breast_Cancer_spatialCCI_3B.claude-opus-5.txt,RJ,Spatial,Breast Cancer,Biological Inference
Breast_Cancer_spatialCCI_3,3,B,Breast_Cancer_spatialCCI_3A,gemini-3.6-flash,B,Yes,Breast_Cancer_spatialCCI_3A.o1-2024-12-17.txt,RJ,Spatial,Breast Cancer,Biological Inference
Breast_Cancer_spatialCCI_3,3,B,Breast_Cancer_spatialCCI_3A,gemini-3.6-flash,B,Yes,Breast_Cancer_spatialCCI_3A.gpt-5.6-sol.txt,RJ,Spatial,Breast Cancer,Biological Inference
Breast_Cancer_spatialCCI_3,3,B,Breast_Cancer_spatialCCI_3A,gemini-3.6-flash,B,Yes,Breast_Cancer_spatialCCI_3A.gemini-3.6-flash.txt,RJ,Spatial,Breast Cancer,Biological Inference
Breast_Cancer_spatialCCI_3,3,B,Breast_Cancer_spatialCCI_3A,gemini-3.6-flash,B,B,Breast_Cancer_spatialCCI_3A.claude-opus-5.txt,RJ,Spatial,Breast Cancer,Biological Inference
Breast_Cancer_spatialCCI_3,3,B,Breast_Cancer_spatialCCI_3B,gemini-3.6-flash,C,No,Breast_Cancer_spatialCCI_3B.o1-2024-12-17.txt,RJ,Spatial,Breast Cancer,Biological Inference
Breast_Cancer_spatialCCI_3,3,B,Breast_Cancer_spatialCCI_3B,gemini-3.6-flash,E,No,Breast_Cancer_spatialCCI_3B.gpt-5.6-sol.txt,RJ,Spatial,Breast Cancer,Biological Inference
Breast_Cancer_spatialCCI_3,3,B,Breast_Cancer_spatialCCI_3B,gemini-3.6-flash,B,B,Breast_Cancer_spatialCCI_3B.gemini-3.6-flash.txt,RJ,Spatial,Breast Cancer,Biological Inference
Breast_Cancer_spatialCCI_3,3,B,Breast_Cancer_spatialCCI_3B,gemini-3.6-flash,C,No,Breast_Cancer_spatialCCI_3B.claude-opus-5.txt,RJ,Spatial,Breast Cancer,Biological Inference
Breast_Cancer_spatialdomains_4,1,B,Breast_Cancer_spatialdomains_4A,gemini-3.6-flash,B,B,Breast_Cancer_spatialdomains_4A.o1-2024-12-17.txt,RJ,Spatial,Breast Cancer,Biological Inference
Breast_Cancer_spatialdomains_4,1,B,Breast_Cancer_spatialdomains_4A,gemini-3.6-flash,B,B,Breast_Cancer_spatialdomains_4A.gpt-5.6-sol.txt,RJ,Spatial,Breast Cancer,Biological Inference
Breast_Cancer_spatialdomains_4,1,B,Breast_Cancer_spatialdomains_4A,gemini-3.6-flash,B,Yes,Breast_Cancer_spatialdomains_4A.gemini-3.6-flash.txt,RJ,Spatial,Breast Cancer,Biological Inference
Breast_Cancer_spatialdomains_4,1,B,Breast_Cancer_spatialdomains_4A,gemini-3.6-flash,B,Yes,Breast_Cancer_spatialdomains_4A.claude-opus-5.txt,RJ,Spatial,Breast Cancer,Biological Inference
Breast_Cancer_spatialdomains_4,1,B,Breast_Cancer_spatialdomains_4B,gemini-3.6-flash,A,No,Breast_Cancer_spatialdomains_4B.o1-2024-12-17.txt,RJ,Spatial,Breast Cancer,Biological Inference
Breast_Cancer_spatialdomains_4,1,B,Breast_Cancer_spatialdomains_4B,gemini-3.6-flash,E,No,Breast_Cancer_spatialdomains_4B.gpt-5.6-sol.txt,RJ,Spatial,Breast Cancer,Biological Inference
Breast_Cancer_spatialdomains_4,1,B,Breast_Cancer_spatialdomains_4B,gemini-3.6-flash,B,Yes,Breast_Cancer_spatialdomains_4B.gemini-3.6-flash.txt,RJ,Spatial,Breast Cancer,Biological Inference
Breast_Cancer_spatialdomains_4,1,B,Breast_Cancer_spatialdomains_4B,gemini-3.6-flash,E,No,Breast_Cancer_spatialdomains_4B.claude-opus-5.txt,RJ,Spatial,Breast Cancer,Biological Inference
Breast_Cancer_spatialdomains_4,2,B,Breast_Cancer_spatialdomains_4A,gemini-3.6-flash,E,Yes,Breast_Cancer_spatialdomains_4A.o1-2024-12-17.txt,RJ,Spatial,Breast Cancer,Biological Inference
Breast_Cancer_spatialdomains_4,2,B,Breast_Cancer_spatialdomains_4A,gemini-3.6-flash,C,Yes,Breast_Cancer_spatialdomains_4A.gpt-5.6-sol.txt,RJ,Spatial,Breast Cancer,Biological Inference
Breast_Cancer_spatialdomains_4,2,B,Breast_Cancer_spatialdomains_4A,gemini-3.6-flash,E,Yes,Breast_Cancer_spatialdomains_4A.gemini-3.6-flash.txt,RJ,Spatial,Breast Cancer,Biological Inference
Breast_Cancer_spatialdomains_4,2,B,Breast_Cancer_spatialdomains_4A,gemini-3.6-flash,E,Yes,Breast_Cancer_spatialdomains_4A.claude-opus-5.txt,RJ,Spatial,Breast Cancer,Biological Inference
Breast_Cancer_spatialdomains_4,2,B,Breast_Cancer_spatialdomains_4B,gemini-3.6-flash,D,No,Breast_Cancer_spatialdomains_4B.o1-2024-12-17.txt,RJ,Spatial,Breast Cancer,Biological Inference
Breast_Cancer_spatialdomains_4,2,B,Breast_Cancer_spatialdomains_4B,gemini-3.6-flash,D,Yes,Breast_Cancer_spatialdomains_4B.gpt-5.6-sol.txt,RJ,Spatial,Breast Cancer,Biological Inference
Breast_Cancer_spatialdomains_4,2,B,Breast_Cancer_spatialdomains_4B,gemini-3.6-flash,E,Yes,Breast_Cancer_spatialdomains_4B.gemini-3.6-flash.txt,RJ,Spatial,Breast Cancer,Biological Inference
Breast_Cancer_spatialdomains_4,2,B,Breast_Cancer_spatialdomains_4B,gemini-3.6-flash,B,No,Breast_Cancer_spatialdomains_4B.claude-opus-5.txt,RJ,Spatial,Breast Cancer,Biological Inference
Breast_Cancer_spatialdomains_4,3,A,Breast_Cancer_spatialdomains_4A,gemini-3.6-flash,A,A,Breast_Cancer_spatialdomains_4A.o1-2024-12-17.txt,RJ,Spatial,Breast Cancer,Biological Inference
Breast_Cancer_spatialdomains_4,3,A,Breast_Cancer_spatialdomains_4A,gemini-3.6-flash,A,A,Breast_Cancer_spatialdomains_4A.gpt-5.6-sol.txt,RJ,Spatial,Breast Cancer,Biological Inference
