CaseStudy_ID,Question_ID,Answer,Sample_ID,Model_name,Model_return,Info_check,Report_name,Authors,Google Folder,Data,Task Category
Ghist_ClassifyR_4,3,A,Metabric_ClassifyR_4C,claude-3-7-sonnet-20250219,E,No,Metabric_ClassifyR_4C.gpt-4o.txt,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_4,3,A,Metabric_ClassifyR_4C,gpt-4o,A,Yes,Metabric_ClassifyR_4C.gemini-2.0-flash.txt,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_4,3,A,Metabric_ClassifyR_4C,gemini-2.0-flash,A,Yes,Metabric_ClassifyR_4C.gemini-2.0-flash.txt,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_4,3,A,Metabric_ClassifyR_4C,claude-3-7-sonnet-20250219,A,Yes,Metabric_ClassifyR_4C.gemini-2.0-flash.txt,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_4,3,A,Metabric_ClassifyR_4C,gpt-4o,A,Yes,Metabric_ClassifyR_4C.claude-3-7-sonnet-20250219.txt,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_4,3,A,Metabric_ClassifyR_4C,gemini-2.0-flash,A,Yes,Metabric_ClassifyR_4C.claude-3-7-sonnet-20250219.txt,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_4,3,A,Metabric_ClassifyR_4C,claude-3-7-sonnet-20250219,A,Yes,Metabric_ClassifyR_4C.claude-3-7-sonnet-20250219.txt,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Covid_pathway_5,1,B,Covid_pathway_5B,gpt-4o,B,No,Covid_pathway_5B.gpt-4o.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_5,1,B,Covid_pathway_5B,gemini-2.0-flash,E,Yes,Covid_pathway_5B.gpt-4o.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_5,1,B,Covid_pathway_5B,claude-3-7-sonnet-20250219,D,No,Covid_pathway_5B.gpt-4o.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_5,1,B,Covid_pathway_5B,gpt-4o,C,Yes,Covid_pathway_5B.gemini-2.0-flash.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_5,1,B,Covid_pathway_5B,gemini-2.0-flash,C,Yes,Covid_pathway_5B.gemini-2.0-flash.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_5,1,B,Covid_pathway_5B,claude-3-7-sonnet-20250219,C,Yes,Covid_pathway_5B.gemini-2.0-flash.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_5,1,B,Covid_pathway_5B,gpt-4o,D,No,Covid_pathway_5B.claude-3-7-sonnet-20250219.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_5,1,B,Covid_pathway_5B,gemini-2.0-flash,E,Yes,Covid_pathway_5B.claude-3-7-sonnet-20250219.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_5,1,B,Covid_pathway_5B,claude-3-7-sonnet-20250219,E,No,Covid_pathway_5B.claude-3-7-sonnet-20250219.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_5,1,B,Covid_pathway_5A,gpt-4o,C,Yes,Covid_pathway_5A.gpt-4o.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_5,1,B,Covid_pathway_5A,gemini-2.0-flash,C,Yes,Covid_pathway_5A.gpt-4o.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_5,1,B,Covid_pathway_5A,claude-3-7-sonnet-20250219,B,Yes,Covid_pathway_5A.gpt-4o.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_5,1,B,Covid_pathway_5A,gpt-4o,C,Yes,Covid_pathway_5A.gemini-2.0-flash.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_5,1,B,Covid_pathway_5A,gemini-2.0-flash,C,Yes,Covid_pathway_5A.gemini-2.0-flash.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_5,1,B,Covid_pathway_5A,claude-3-7-sonnet-20250219,E,No,Covid_pathway_5A.gemini-2.0-flash.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_5,1,B,Covid_pathway_5A,gpt-4o,C,Yes,Covid_pathway_5A.claude-3-7-sonnet-20250219.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_5,1,B,Covid_pathway_5A,gemini-2.0-flash,B,Yes,Covid_pathway_5A.claude-3-7-sonnet-20250219.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_5,1,B,Covid_pathway_5A,claude-3-7-sonnet-20250219,D,Yes,Covid_pathway_5A.claude-3-7-sonnet-20250219.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_5,2,B,Covid_pathway_5B,gpt-4o,A,Yes,Covid_pathway_5B.gpt-4o.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_5,2,B,Covid_pathway_5B,gemini-2.0-flash,A,Yes,Covid_pathway_5B.gpt-4o.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_5,2,B,Covid_pathway_5B,claude-3-7-sonnet-20250219,C,No,Covid_pathway_5B.gpt-4o.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_5,2,B,Covid_pathway_5B,gpt-4o,A,Yes,Covid_pathway_5B.gemini-2.0-flash.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_5,2,B,Covid_pathway_5B,gemini-2.0-flash,A,Yes,Covid_pathway_5B.gemini-2.0-flash.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_5,2,B,Covid_pathway_5B,claude-3-7-sonnet-20250219,A,Yes,Covid_pathway_5B.gemini-2.0-flash.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_5,2,B,Covid_pathway_5B,gpt-4o,A,Yes,Covid_pathway_5B.claude-3-7-sonnet-20250219.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_5,2,B,Covid_pathway_5B,gemini-2.0-flash,A,Yes,Covid_pathway_5B.claude-3-7-sonnet-20250219.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_5,2,B,Covid_pathway_5B,claude-3-7-sonnet-20250219,A,No,Covid_pathway_5B.claude-3-7-sonnet-20250219.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_5,2,B,Covid_pathway_5A,gpt-4o,A,Yes,Covid_pathway_5A.gpt-4o.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_5,2,B,Covid_pathway_5A,gemini-2.0-flash,A,Yes,Covid_pathway_5A.gpt-4o.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_5,2,B,Covid_pathway_5A,claude-3-7-sonnet-20250219,A,No,Covid_pathway_5A.gpt-4o.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_5,2,B,Covid_pathway_5A,gpt-4o,A,Yes,Covid_pathway_5A.gemini-2.0-flash.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_5,2,B,Covid_pathway_5A,gemini-2.0-flash,A,Yes,Covid_pathway_5A.gemini-2.0-flash.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_5,2,B,Covid_pathway_5A,claude-3-7-sonnet-20250219,A,Yes,Covid_pathway_5A.gemini-2.0-flash.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_5,2,B,Covid_pathway_5A,gpt-4o,A,Yes,Covid_pathway_5A.claude-3-7-sonnet-20250219.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_5,2,B,Covid_pathway_5A,gemini-2.0-flash,A,Yes,Covid_pathway_5A.claude-3-7-sonnet-20250219.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_5,2,B,Covid_pathway_5A,claude-3-7-sonnet-20250219,A,Yes,Covid_pathway_5A.claude-3-7-sonnet-20250219.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_5,3,D,Covid_pathway_5B,gpt-4o,D,Yes,Covid_pathway_5B.gpt-4o.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_5,3,D,Covid_pathway_5B,gemini-2.0-flash,D,Yes,Covid_pathway_5B.gpt-4o.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_5,3,D,Covid_pathway_5B,claude-3-7-sonnet-20250219,D,Yes,Covid_pathway_5B.gpt-4o.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_5,3,D,Covid_pathway_5B,gpt-4o,D,Yes,Covid_pathway_5B.gemini-2.0-flash.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_5,3,D,Covid_pathway_5B,gemini-2.0-flash,D,Yes,Covid_pathway_5B.gemini-2.0-flash.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_5,3,D,Covid_pathway_5B,claude-3-7-sonnet-20250219,D,Yes,Covid_pathway_5B.gemini-2.0-flash.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_5,3,D,Covid_pathway_5B,gpt-4o,D,Yes,Covid_pathway_5B.claude-3-7-sonnet-20250219.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_5,3,D,Covid_pathway_5B,gemini-2.0-flash,D,Yes,Covid_pathway_5B.claude-3-7-sonnet-20250219.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_5,3,D,Covid_pathway_5B,claude-3-7-sonnet-20250219,D,Yes,Covid_pathway_5B.claude-3-7-sonnet-20250219.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_5,3,D,Covid_pathway_5A,gpt-4o,D,Yes,Covid_pathway_5A.gpt-4o.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_5,3,D,Covid_pathway_5A,gemini-2.0-flash,D,Yes,Covid_pathway_5A.gpt-4o.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_5,3,D,Covid_pathway_5A,claude-3-7-sonnet-20250219,D,Yes,Covid_pathway_5A.gpt-4o.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_5,3,D,Covid_pathway_5A,gpt-4o,D,Yes,Covid_pathway_5A.gemini-2.0-flash.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_5,3,D,Covid_pathway_5A,gemini-2.0-flash,D,Yes,Covid_pathway_5A.gemini-2.0-flash.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_5,3,D,Covid_pathway_5A,claude-3-7-sonnet-20250219,D,Yes,Covid_pathway_5A.gemini-2.0-flash.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_5,3,D,Covid_pathway_5A,gpt-4o,D,Yes,Covid_pathway_5A.claude-3-7-sonnet-20250219.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_5,3,D,Covid_pathway_5A,gemini-2.0-flash,D,Yes,Covid_pathway_5A.claude-3-7-sonnet-20250219.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_5,3,D,Covid_pathway_5A,claude-3-7-sonnet-20250219,D,Yes,Covid_pathway_5A.claude-3-7-sonnet-20250219.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,1,A,Covid_pathway_6B,gpt-4o,A,Yes,Covid_pathway_6B.gpt-4o.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,1,A,Covid_pathway_6B,gemini-2.0-flash,A,Yes,Covid_pathway_6B.gpt-4o.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,1,A,Covid_pathway_6B,claude-3-7-sonnet-20250219,A,Yes,Covid_pathway_6B.gpt-4o.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,1,A,Covid_pathway_6B,gpt-4o,A,Yes,Covid_pathway_6B.gemini-2.0-flash.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,1,A,Covid_pathway_6B,gemini-2.0-flash,A,Yes,Covid_pathway_6B.gemini-2.0-flash.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,1,A,Covid_pathway_6B,claude-3-7-sonnet-20250219,A,Yes,Covid_pathway_6B.gemini-2.0-flash.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,1,A,Covid_pathway_6B,gpt-4o,A,Yes,Covid_pathway_6B.claude-3-7-sonnet-20250219.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,1,A,Covid_pathway_6B,gemini-2.0-flash,A,Yes,Covid_pathway_6B.claude-3-7-sonnet-20250219.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,1,A,Covid_pathway_6B,claude-3-7-sonnet-20250219,A,Yes,Covid_pathway_6B.claude-3-7-sonnet-20250219.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,1,A,Covid_pathway_6A,gpt-4o,A,Yes,Covid_pathway_6A.gpt-4o.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,1,A,Covid_pathway_6A,gemini-2.0-flash,A,Yes,Covid_pathway_6A.gpt-4o.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,1,A,Covid_pathway_6A,claude-3-7-sonnet-20250219,A,Yes,Covid_pathway_6A.gpt-4o.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,1,A,Covid_pathway_6A,gpt-4o,A,Yes,Covid_pathway_6A.gemini-2.0-flash.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,1,A,Covid_pathway_6A,gemini-2.0-flash,A,Yes,Covid_pathway_6A.gemini-2.0-flash.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,1,A,Covid_pathway_6A,claude-3-7-sonnet-20250219,A,Yes,Covid_pathway_6A.gemini-2.0-flash.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,1,A,Covid_pathway_6A,gpt-4o,A,Yes,Covid_pathway_6A.claude-3-7-sonnet-20250219.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,1,A,Covid_pathway_6A,gemini-2.0-flash,A,Yes,Covid_pathway_6A.claude-3-7-sonnet-20250219.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,1,A,Covid_pathway_6A,claude-3-7-sonnet-20250219,A,Yes,Covid_pathway_6A.claude-3-7-sonnet-20250219.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,2,B,Covid_pathway_6B,gpt-4o,D,Yes,Covid_pathway_6B.gpt-4o.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,2,B,Covid_pathway_6B,gemini-2.0-flash,D,Yes,Covid_pathway_6B.gpt-4o.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,2,B,Covid_pathway_6B,claude-3-7-sonnet-20250219,D,Yes,Covid_pathway_6B.gpt-4o.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,2,B,Covid_pathway_6B,gpt-4o,E,Yes,Covid_pathway_6B.gemini-2.0-flash.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,2,B,Covid_pathway_6B,gemini-2.0-flash,E,Yes,Covid_pathway_6B.gemini-2.0-flash.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,2,B,Covid_pathway_6B,claude-3-7-sonnet-20250219,E,No,Covid_pathway_6B.gemini-2.0-flash.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,2,B,Covid_pathway_6B,gpt-4o,D,Yes,Covid_pathway_6B.claude-3-7-sonnet-20250219.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,2,B,Covid_pathway_6B,gemini-2.0-flash,D,Yes,Covid_pathway_6B.claude-3-7-sonnet-20250219.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,2,B,Covid_pathway_6B,claude-3-7-sonnet-20250219,D,Yes,Covid_pathway_6B.claude-3-7-sonnet-20250219.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,2,B,Covid_pathway_6A,gpt-4o,B,Yes,Covid_pathway_6A.gpt-4o.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,2,B,Covid_pathway_6A,gemini-2.0-flash,B,Yes,Covid_pathway_6A.gpt-4o.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,2,B,Covid_pathway_6A,claude-3-7-sonnet-20250219,B,Yes,Covid_pathway_6A.gpt-4o.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,2,B,Covid_pathway_6A,gpt-4o,B,Yes,Covid_pathway_6A.gemini-2.0-flash.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,2,B,Covid_pathway_6A,gemini-2.0-flash,B,Yes,Covid_pathway_6A.gemini-2.0-flash.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,2,B,Covid_pathway_6A,claude-3-7-sonnet-20250219,B,Yes,Covid_pathway_6A.gemini-2.0-flash.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,2,B,Covid_pathway_6A,gpt-4o,B,Yes,Covid_pathway_6A.claude-3-7-sonnet-20250219.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,2,B,Covid_pathway_6A,gemini-2.0-flash,B,Yes,Covid_pathway_6A.claude-3-7-sonnet-20250219.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,2,B,Covid_pathway_6A,claude-3-7-sonnet-20250219,B,Yes,Covid_pathway_6A.claude-3-7-sonnet-20250219.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,3,D,Covid_pathway_6B,gpt-4o,D,No,Covid_pathway_6B.gpt-4o.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,3,D,Covid_pathway_6B,gemini-2.0-flash,E,No,Covid_pathway_6B.gpt-4o.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,3,D,Covid_pathway_6B,claude-3-7-sonnet-20250219,D,No,Covid_pathway_6B.gpt-4o.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,3,D,Covid_pathway_6B,gpt-4o,D,Yes,Covid_pathway_6B.gemini-2.0-flash.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,3,D,Covid_pathway_6B,gemini-2.0-flash,D,Yes,Covid_pathway_6B.gemini-2.0-flash.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,3,D,Covid_pathway_6B,claude-3-7-sonnet-20250219,D,Yes,Covid_pathway_6B.gemini-2.0-flash.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,3,D,Covid_pathway_6B,gpt-4o,E,Yes,Covid_pathway_6B.claude-3-7-sonnet-20250219.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,3,D,Covid_pathway_6B,gemini-2.0-flash,E,Yes,Covid_pathway_6B.claude-3-7-sonnet-20250219.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,3,D,Covid_pathway_6B,claude-3-7-sonnet-20250219,E,No,Covid_pathway_6B.claude-3-7-sonnet-20250219.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,3,D,Covid_pathway_6A,gpt-4o,D,Yes,Covid_pathway_6A.gpt-4o.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,3,D,Covid_pathway_6A,gemini-2.0-flash,D,Yes,Covid_pathway_6A.gpt-4o.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,3,D,Covid_pathway_6A,claude-3-7-sonnet-20250219,E,No,Covid_pathway_6A.gpt-4o.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,3,D,Covid_pathway_6A,gpt-4o,C,Yes,Covid_pathway_6A.gemini-2.0-flash.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,3,D,Covid_pathway_6A,gemini-2.0-flash,D,Yes,Covid_pathway_6A.gemini-2.0-flash.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,3,D,Covid_pathway_6A,claude-3-7-sonnet-20250219,C,Yes,Covid_pathway_6A.gemini-2.0-flash.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,3,D,Covid_pathway_6A,gpt-4o,C,Yes,Covid_pathway_6A.claude-3-7-sonnet-20250219.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,3,D,Covid_pathway_6A,gemini-2.0-flash,D,Yes,Covid_pathway_6A.claude-3-7-sonnet-20250219.txt,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,3,D,Covid_pathway_6A,claude-3-7-sonnet-20250219,E,No,Covid_pathway_6A.claude-3-7-sonnet-20250219.txt,DK,Pathway,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11A,gpt-4o,E,No,Covid_CCI_11A.gpt-4o.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11A,gemini-2.0-flash,E,No,Covid_CCI_11A.gpt-4o.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11A,claude-3-7-sonnet-20250219,E,No,Covid_CCI_11A.gpt-4o.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11A,gpt-4o,B,Yes,Covid_CCI_11A.gemini-2.0-flash.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11A,gemini-2.0-flash,A,Yes,Covid_CCI_11A.gemini-2.0-flash.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11A,claude-3-7-sonnet-20250219,B,No,Covid_CCI_11A.gemini-2.0-flash.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11A,gpt-4o,B,No,Covid_CCI_11A.claude-3-7-sonnet-20250219.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11A,gemini-2.0-flash,A,Yes,Covid_CCI_11A.claude-3-7-sonnet-20250219.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11A,claude-3-7-sonnet-20250219,A,Yes,Covid_CCI_11A.claude-3-7-sonnet-20250219.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11B,gpt-4o,A,No,Covid_CCI_11B.gpt-4o.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11B,gemini-2.0-flash,A,Yes,Covid_CCI_11B.gpt-4o.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11B,claude-3-7-sonnet-20250219,A,Yes,Covid_CCI_11B.gpt-4o.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11B,gpt-4o,B,Yes,Covid_CCI_11B.gemini-2.0-flash.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11B,gemini-2.0-flash,A,Yes,Covid_CCI_11B.gemini-2.0-flash.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11B,claude-3-7-sonnet-20250219,B,Yes,Covid_CCI_11B.gemini-2.0-flash.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11B,gpt-4o,B,Yes,Covid_CCI_11B.claude-3-7-sonnet-20250219.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11B,gemini-2.0-flash,B,Yes,Covid_CCI_11B.claude-3-7-sonnet-20250219.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11B,claude-3-7-sonnet-20250219,A,Yes,Covid_CCI_11B.claude-3-7-sonnet-20250219.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11C,gpt-4o,D,No,Covid_CCI_11C.gpt-4o.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11C,gemini-2.0-flash,E,No,Covid_CCI_11C.gpt-4o.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11C,claude-3-7-sonnet-20250219,E,No,Covid_CCI_11C.gpt-4o.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11C,gpt-4o,B,Yes,Covid_CCI_11C.gemini-2.0-flash.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11C,gemini-2.0-flash,B,Yes,Covid_CCI_11C.gemini-2.0-flash.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11C,claude-3-7-sonnet-20250219,B,Yes,Covid_CCI_11C.gemini-2.0-flash.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11C,gpt-4o,D,No,Covid_CCI_11C.claude-3-7-sonnet-20250219.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11C,gemini-2.0-flash,A,Yes,Covid_CCI_11C.claude-3-7-sonnet-20250219.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11C,claude-3-7-sonnet-20250219,C,No,Covid_CCI_11C.claude-3-7-sonnet-20250219.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11D,gpt-4o,A,No,Covid_CCI_11D.gpt-4o.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11D,gemini-2.0-flash,E,No,Covid_CCI_11D.gpt-4o.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11D,claude-3-7-sonnet-20250219,A,No,Covid_CCI_11D.gpt-4o.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11D,gpt-4o,A,No,Covid_CCI_11D.gemini-2.0-flash.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11D,gemini-2.0-flash,A,Yes,Covid_CCI_11D.gemini-2.0-flash.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11D,claude-3-7-sonnet-20250219,B,No,Covid_CCI_11D.gemini-2.0-flash.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11D,gpt-4o,B,Yes,Covid_CCI_11D.claude-3-7-sonnet-20250219.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11D,gemini-2.0-flash,A,Yes,Covid_CCI_11D.claude-3-7-sonnet-20250219.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11D,claude-3-7-sonnet-20250219,A,Yes,Covid_CCI_11D.claude-3-7-sonnet-20250219.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11A,gpt-4o,E,No,Covid_CCI_11A.gpt-4o.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11A,gemini-2.0-flash,E,No,Covid_CCI_11A.gpt-4o.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11A,claude-3-7-sonnet-20250219,E,No,Covid_CCI_11A.gpt-4o.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11A,gpt-4o,A,Yes,Covid_CCI_11A.gemini-2.0-flash.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11A,gemini-2.0-flash,A,Yes,Covid_CCI_11A.gemini-2.0-flash.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11A,claude-3-7-sonnet-20250219,A,Yes,Covid_CCI_11A.gemini-2.0-flash.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11A,gpt-4o,D,Yes,Covid_CCI_11A.claude-3-7-sonnet-20250219.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11A,gemini-2.0-flash,D,Yes,Covid_CCI_11A.claude-3-7-sonnet-20250219.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11A,claude-3-7-sonnet-20250219,D,No,Covid_CCI_11A.claude-3-7-sonnet-20250219.txt,YC,CCI,Covid,Biological Inference
