CaseStudy_ID,Question_ID,Answer,Sample_ID,Model_name,Model_return,Repeat_number,Authors,Google Folder,Data,Task Category
Covid_pathway_5,2,B,Covid_pathway_5A,gemini-2.0-flash,B,1,DK,Pathway,Covid,Biological Inference
Covid_pathway_5,2,B,Covid_pathway_5A,gemini-2.0-flash,B,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_5,2,B,Covid_pathway_5A,gemini-2.0-flash,B,3,DK,Pathway,Covid,Biological Inference
Covid_pathway_5,2,B,Covid_pathway_5A,gemini-2.0-flash,B,4,DK,Pathway,Covid,Biological Inference
Covid_pathway_5,2,B,Covid_pathway_5A,gemini-2.0-flash,B,5,DK,Pathway,Covid,Biological Inference
Covid_pathway_5,3,D,Covid_pathway_5B,gemini-2.0-flash,D,1,DK,Pathway,Covid,Biological Inference
Covid_pathway_5,3,D,Covid_pathway_5B,gemini-2.0-flash,D,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_5,3,D,Covid_pathway_5B,gemini-2.0-flash,D,3,DK,Pathway,Covid,Biological Inference
Covid_pathway_5,3,D,Covid_pathway_5B,gemini-2.0-flash,D,4,DK,Pathway,Covid,Biological Inference
Covid_pathway_5,3,D,Covid_pathway_5B,gemini-2.0-flash,D,5,DK,Pathway,Covid,Biological Inference
Covid_pathway_5,3,D,Covid_pathway_5A,gemini-2.0-flash,D,1,DK,Pathway,Covid,Biological Inference
Covid_pathway_5,3,D,Covid_pathway_5A,gemini-2.0-flash,D,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_5,3,D,Covid_pathway_5A,gemini-2.0-flash,D,3,DK,Pathway,Covid,Biological Inference
Covid_pathway_5,3,D,Covid_pathway_5A,gemini-2.0-flash,D,4,DK,Pathway,Covid,Biological Inference
Covid_pathway_5,3,D,Covid_pathway_5A,gemini-2.0-flash,D,5,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,1,A,Covid_pathway_6B,gemini-2.0-flash,A,1,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,1,A,Covid_pathway_6B,gemini-2.0-flash,A,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,1,A,Covid_pathway_6B,gemini-2.0-flash,A,3,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,1,A,Covid_pathway_6B,gemini-2.0-flash,A,4,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,1,A,Covid_pathway_6B,gemini-2.0-flash,A,5,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,1,A,Covid_pathway_6A,gemini-2.0-flash,A,1,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,1,A,Covid_pathway_6A,gemini-2.0-flash,A,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,1,A,Covid_pathway_6A,gemini-2.0-flash,A,3,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,1,A,Covid_pathway_6A,gemini-2.0-flash,A,4,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,1,A,Covid_pathway_6A,gemini-2.0-flash,A,5,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,2,B,Covid_pathway_6B,gemini-2.0-flash,D,1,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,2,B,Covid_pathway_6B,gemini-2.0-flash,D,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,2,B,Covid_pathway_6B,gemini-2.0-flash,D,3,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,2,B,Covid_pathway_6B,gemini-2.0-flash,D,4,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,2,B,Covid_pathway_6B,gemini-2.0-flash,D,5,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,2,B,Covid_pathway_6A,gemini-2.0-flash,D,1,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,2,B,Covid_pathway_6A,gemini-2.0-flash,D,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,2,B,Covid_pathway_6A,gemini-2.0-flash,D,3,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,2,B,Covid_pathway_6A,gemini-2.0-flash,D,4,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,2,B,Covid_pathway_6A,gemini-2.0-flash,D,5,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,3,D,Covid_pathway_6B,gemini-2.0-flash,D,1,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,3,D,Covid_pathway_6B,gemini-2.0-flash,D,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,3,D,Covid_pathway_6B,gemini-2.0-flash,D,3,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,3,D,Covid_pathway_6B,gemini-2.0-flash,D,4,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,3,D,Covid_pathway_6B,gemini-2.0-flash,D,5,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,3,D,Covid_pathway_6A,gemini-2.0-flash,D,1,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,3,D,Covid_pathway_6A,gemini-2.0-flash,D,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,3,D,Covid_pathway_6A,gemini-2.0-flash,D,3,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,3,D,Covid_pathway_6A,gemini-2.0-flash,D,4,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,3,D,Covid_pathway_6A,gemini-2.0-flash,D,5,DK,Pathway,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11A,gemini-2.0-flash,B,1,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11A,gemini-2.0-flash,B,2,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11A,gemini-2.0-flash,B,3,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11A,gemini-2.0-flash,B,4,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11A,gemini-2.0-flash,B,5,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11B,gemini-2.0-flash,B,1,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11B,gemini-2.0-flash,B,2,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11B,gemini-2.0-flash,B,3,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11B,gemini-2.0-flash,B,4,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11B,gemini-2.0-flash,B,5,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11C,gemini-2.0-flash,B,1,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11C,gemini-2.0-flash,B,2,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11C,gemini-2.0-flash,B,3,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11C,gemini-2.0-flash,B,4,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11C,gemini-2.0-flash,B,5,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11D,gemini-2.0-flash,B,1,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11D,gemini-2.0-flash,B,2,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11D,gemini-2.0-flash,B,3,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11D,gemini-2.0-flash,B,4,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11D,gemini-2.0-flash,B,5,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11A,gemini-2.0-flash,A,1,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11A,gemini-2.0-flash,A,2,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11A,gemini-2.0-flash,A,3,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11A,gemini-2.0-flash,A,4,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11A,gemini-2.0-flash,A,5,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11B,gemini-2.0-flash,A,1,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11B,gemini-2.0-flash,A,2,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11B,gemini-2.0-flash,A,3,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11B,gemini-2.0-flash,A,4,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11B,gemini-2.0-flash,A,5,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11C,gemini-2.0-flash,A,1,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11C,gemini-2.0-flash,A,2,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11C,gemini-2.0-flash,A,3,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11C,gemini-2.0-flash,A,4,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11C,gemini-2.0-flash,A,5,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11D,gemini-2.0-flash,A,1,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11D,gemini-2.0-flash,A,2,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11D,gemini-2.0-flash,A,3,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11D,gemini-2.0-flash,A,4,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11D,gemini-2.0-flash,A,5,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11A,gemini-2.0-flash,D,1,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11A,gemini-2.0-flash,D,2,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11A,gemini-2.0-flash,D,3,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11A,gemini-2.0-flash,D,4,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11A,gemini-2.0-flash,D,5,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11B,gemini-2.0-flash,D,1,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11B,gemini-2.0-flash,D,2,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11B,gemini-2.0-flash,D,3,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11B,gemini-2.0-flash,D,4,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11B,gemini-2.0-flash,D,5,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11C,gemini-2.0-flash,D,1,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11C,gemini-2.0-flash,D,2,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11C,gemini-2.0-flash,D,3,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11C,gemini-2.0-flash,D,4,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11C,gemini-2.0-flash,D,5,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11D,gemini-2.0-flash,D,1,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11D,gemini-2.0-flash,D,2,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11D,gemini-2.0-flash,D,3,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11D,gemini-2.0-flash,D,4,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11D,gemini-2.0-flash,D,5,YC,CCI,Covid,Biological Inference
Kidney_Pathway_3,1,C,Kidney_Pathway_3A,gemini-2.0-flash,A,1,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,1,C,Kidney_Pathway_3A,gemini-2.0-flash,A,2,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,1,C,Kidney_Pathway_3A,gemini-2.0-flash,A,3,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,1,C,Kidney_Pathway_3A,gemini-2.0-flash,A,4,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,1,C,Kidney_Pathway_3A,gemini-2.0-flash,A,5,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,1,C,Kidney_Pathway_3B,gemini-2.0-flash,A,1,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,1,C,Kidney_Pathway_3B,gemini-2.0-flash,A,2,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,1,C,Kidney_Pathway_3B,gemini-2.0-flash,A,3,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,1,C,Kidney_Pathway_3B,gemini-2.0-flash,A,4,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,1,C,Kidney_Pathway_3B,gemini-2.0-flash,A,5,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,1,C,Kidney_Pathway_3C,gemini-2.0-flash,A,1,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,1,C,Kidney_Pathway_3C,gemini-2.0-flash,A,2,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,1,C,Kidney_Pathway_3C,gemini-2.0-flash,A,3,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,1,C,Kidney_Pathway_3C,gemini-2.0-flash,A,4,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,1,C,Kidney_Pathway_3C,gemini-2.0-flash,A,5,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,2,C,Kidney_Pathway_3A,gemini-2.0-flash,B,1,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,2,C,Kidney_Pathway_3A,gemini-2.0-flash,B,2,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,2,C,Kidney_Pathway_3A,gemini-2.0-flash,B,3,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,2,C,Kidney_Pathway_3A,gemini-2.0-flash,C,4,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,2,C,Kidney_Pathway_3A,gemini-2.0-flash,C,5,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,2,C,Kidney_Pathway_3B,gemini-2.0-flash,C,1,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,2,C,Kidney_Pathway_3B,gemini-2.0-flash,C,2,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,2,C,Kidney_Pathway_3B,gemini-2.0-flash,C,3,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,2,C,Kidney_Pathway_3B,gemini-2.0-flash,C,4,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,2,C,Kidney_Pathway_3B,gemini-2.0-flash,C,5,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,2,C,Kidney_Pathway_3C,gemini-2.0-flash,C,1,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,2,C,Kidney_Pathway_3C,gemini-2.0-flash,C,2,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,2,C,Kidney_Pathway_3C,gemini-2.0-flash,C,3,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,2,C,Kidney_Pathway_3C,gemini-2.0-flash,C,4,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,2,C,Kidney_Pathway_3C,gemini-2.0-flash,C,5,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,3,D,Kidney_Pathway_3A,gemini-2.0-flash,D,1,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,3,D,Kidney_Pathway_3A,gemini-2.0-flash,D,2,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,3,D,Kidney_Pathway_3A,gemini-2.0-flash,D,3,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,3,D,Kidney_Pathway_3A,gemini-2.0-flash,D,4,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,3,D,Kidney_Pathway_3A,gemini-2.0-flash,D,5,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,3,D,Kidney_Pathway_3B,gemini-2.0-flash,D,1,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,3,D,Kidney_Pathway_3B,gemini-2.0-flash,D,2,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,3,D,Kidney_Pathway_3B,gemini-2.0-flash,D,3,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,3,D,Kidney_Pathway_3B,gemini-2.0-flash,D,4,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,3,D,Kidney_Pathway_3B,gemini-2.0-flash,D,5,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,3,D,Kidney_Pathway_3C,gemini-2.0-flash,D,1,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,3,D,Kidney_Pathway_3C,gemini-2.0-flash,D,2,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,3,D,Kidney_Pathway_3C,gemini-2.0-flash,D,3,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,3,D,Kidney_Pathway_3C,gemini-2.0-flash,D,4,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,3,D,Kidney_Pathway_3C,gemini-2.0-flash,D,5,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,1,B,Kidney_Pathway_4A,gemini-2.0-flash,B,1,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,1,B,Kidney_Pathway_4A,gemini-2.0-flash,B,2,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,1,B,Kidney_Pathway_4A,gemini-2.0-flash,B,3,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,1,B,Kidney_Pathway_4A,gemini-2.0-flash,B,4,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,1,B,Kidney_Pathway_4A,gemini-2.0-flash,B,5,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,1,B,Kidney_Pathway_4B,gemini-2.0-flash,D,1,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,1,B,Kidney_Pathway_4B,gemini-2.0-flash,D,2,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,1,B,Kidney_Pathway_4B,gemini-2.0-flash,D,3,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,1,B,Kidney_Pathway_4B,gemini-2.0-flash,D,4,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,1,B,Kidney_Pathway_4B,gemini-2.0-flash,D,5,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,1,B,Kidney_Pathway_4C,gemini-2.0-flash,B,1,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,1,B,Kidney_Pathway_4C,gemini-2.0-flash,B,2,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,1,B,Kidney_Pathway_4C,gemini-2.0-flash,B,3,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,1,B,Kidney_Pathway_4C,gemini-2.0-flash,B,4,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,1,B,Kidney_Pathway_4C,gemini-2.0-flash,B,5,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,2,B,Kidney_Pathway_4A,gemini-2.0-flash,B,1,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,2,B,Kidney_Pathway_4A,gemini-2.0-flash,B,2,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,2,B,Kidney_Pathway_4A,gemini-2.0-flash,B,3,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,2,B,Kidney_Pathway_4A,gemini-2.0-flash,B,4,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,2,B,Kidney_Pathway_4A,gemini-2.0-flash,B,5,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,2,B,Kidney_Pathway_4B,gemini-2.0-flash,B,1,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,2,B,Kidney_Pathway_4B,gemini-2.0-flash,B,2,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,2,B,Kidney_Pathway_4B,gemini-2.0-flash,B,3,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,2,B,Kidney_Pathway_4B,gemini-2.0-flash,B,4,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,2,B,Kidney_Pathway_4B,gemini-2.0-flash,B,5,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,2,B,Kidney_Pathway_4C,gemini-2.0-flash,B,1,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,2,B,Kidney_Pathway_4C,gemini-2.0-flash,B,2,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,2,B,Kidney_Pathway_4C,gemini-2.0-flash,B,3,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,2,B,Kidney_Pathway_4C,gemini-2.0-flash,B,4,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,2,B,Kidney_Pathway_4C,gemini-2.0-flash,B,5,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,3,C,Kidney_Pathway_4A,gemini-2.0-flash,C,1,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,3,C,Kidney_Pathway_4A,gemini-2.0-flash,C,2,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,3,C,Kidney_Pathway_4A,gemini-2.0-flash,C,3,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,3,C,Kidney_Pathway_4A,gemini-2.0-flash,C,4,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,3,C,Kidney_Pathway_4A,gemini-2.0-flash,C,5,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,3,C,Kidney_Pathway_4B,gemini-2.0-flash,C,1,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,3,C,Kidney_Pathway_4B,gemini-2.0-flash,C,2,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,3,C,Kidney_Pathway_4B,gemini-2.0-flash,C,3,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,3,C,Kidney_Pathway_4B,gemini-2.0-flash,C,4,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,3,C,Kidney_Pathway_4B,gemini-2.0-flash,C,5,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,3,C,Kidney_Pathway_4C,gemini-2.0-flash,C,1,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,3,C,Kidney_Pathway_4C,gemini-2.0-flash,C,2,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,3,C,Kidney_Pathway_4C,gemini-2.0-flash,C,3,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,3,C,Kidney_Pathway_4C,gemini-2.0-flash,C,4,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,3,C,Kidney_Pathway_4C,gemini-2.0-flash,C,5,MS,Pathway,Kidney,Biological Inference
Kidney_DE_2,1,C,Kidney_DE_2,gemini-2.0-flash,C,1,MS,DE,Kidney,Biological Inference
Kidney_DE_2,1,C,Kidney_DE_2,gemini-2.0-flash,C,2,MS,DE,Kidney,Biological Inference
Kidney_DE_2,1,C,Kidney_DE_2,gemini-2.0-flash,C,3,MS,DE,Kidney,Biological Inference
Kidney_DE_2,1,C,Kidney_DE_2,gemini-2.0-flash,C,4,MS,DE,Kidney,Biological Inference
Kidney_DE_2,1,C,Kidney_DE_2,gemini-2.0-flash,C,5,MS,DE,Kidney,Biological Inference
Kidney_DE_2,2,B,Kidney_DE_2,gemini-2.0-flash,B,1,MS,DE,Kidney,Biological Inference
Kidney_DE_2,2,B,Kidney_DE_2,gemini-2.0-flash,B,2,MS,DE,Kidney,Biological Inference
Kidney_DE_2,2,B,Kidney_DE_2,gemini-2.0-flash,B,3,MS,DE,Kidney,Biological Inference
Kidney_DE_2,2,B,Kidney_DE_2,gemini-2.0-flash,B,4,MS,DE,Kidney,Biological Inference
Kidney_DE_2,2,B,Kidney_DE_2,gemini-2.0-flash,B,5,MS,DE,Kidney,Biological Inference
Kidney_DE_2,3,D,Kidney_DE_2,gemini-2.0-flash,D,1,MS,DE,Kidney,Biological Inference
Kidney_DE_2,3,D,Kidney_DE_2,gemini-2.0-flash,D,2,MS,DE,Kidney,Biological Inference
Kidney_DE_2,3,D,Kidney_DE_2,gemini-2.0-flash,D,3,MS,DE,Kidney,Biological Inference
Kidney_DE_2,3,D,Kidney_DE_2,gemini-2.0-flash,D,4,MS,DE,Kidney,Biological Inference
Kidney_DE_2,3,D,Kidney_DE_2,gemini-2.0-flash,D,5,MS,DE,Kidney,Biological Inference
Covid_pathway_7,1,C,Covid_pathway_7B,gemini-2.0-flash,B,1,DK,Pathway,Covid,Biological Inference
Covid_pathway_7,1,C,Covid_pathway_7B,gemini-2.0-flash,B,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_7,1,C,Covid_pathway_7B,gemini-2.0-flash,D,3,DK,Pathway,Covid,Biological Inference
Covid_pathway_7,1,C,Covid_pathway_7B,gemini-2.0-flash,D,4,DK,Pathway,Covid,Biological Inference
Covid_pathway_7,1,C,Covid_pathway_7B,gemini-2.0-flash,D,5,DK,Pathway,Covid,Biological Inference
Covid_pathway_7,1,C,Covid_pathway_7A,gemini-2.0-flash,B,1,DK,Pathway,Covid,Biological Inference
Covid_pathway_7,1,C,Covid_pathway_7A,gemini-2.0-flash,B,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_7,1,C,Covid_pathway_7A,gemini-2.0-flash,B,3,DK,Pathway,Covid,Biological Inference
Covid_pathway_7,1,C,Covid_pathway_7A,gemini-2.0-flash,B,4,DK,Pathway,Covid,Biological Inference
Covid_pathway_7,1,C,Covid_pathway_7A,gemini-2.0-flash,B,5,DK,Pathway,Covid,Biological Inference
Covid_pathway_7,2,D,Covid_pathway_7B,gemini-2.0-flash,D,1,DK,Pathway,Covid,Biological Inference
Covid_pathway_7,2,D,Covid_pathway_7B,gemini-2.0-flash,D,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_7,2,D,Covid_pathway_7B,gemini-2.0-flash,D,3,DK,Pathway,Covid,Biological Inference
Covid_pathway_7,2,D,Covid_pathway_7B,gemini-2.0-flash,D,4,DK,Pathway,Covid,Biological Inference
Covid_pathway_7,2,D,Covid_pathway_7B,gemini-2.0-flash,D,5,DK,Pathway,Covid,Biological Inference
Covid_pathway_7,2,D,Covid_pathway_7A,gemini-2.0-flash,D,1,DK,Pathway,Covid,Biological Inference
Covid_pathway_7,2,D,Covid_pathway_7A,gemini-2.0-flash,D,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_7,2,D,Covid_pathway_7A,gemini-2.0-flash,D,3,DK,Pathway,Covid,Biological Inference
Covid_pathway_7,2,D,Covid_pathway_7A,gemini-2.0-flash,D,4,DK,Pathway,Covid,Biological Inference
Covid_pathway_7,2,D,Covid_pathway_7A,gemini-2.0-flash,D,5,DK,Pathway,Covid,Biological Inference
